nbhd_code,NO2,PM25,PUBTRANS,TREECAP,TREEPROP,TREECAPD,UHI,UHINIGHT,POP,INCOME_STD,city,ALBEDO,NDBI,NDVI,area,ELEVATION,continent,DENSITY
boston_16,3.83,7.38,105.85,222.4,74.07,0,1.44,-0.27,5277,45669,boston,0.114383075,-0.20028316,0.455451805,1584389,47.78155757,north_america,3.330621457230516
boston_17,3.98,7.7,243.57,209.52,75.67,0,NA,NA,3110,35870,boston,0.107871929,-0.214673376,0.425891318,861054,34.76405421,north_america,3.6118524506012397
boston_18,3.98,7.9,205.15,202.93,67.83,0,2.05,-0.13,2590,43496,boston,0.105929196,-0.196509763,0.416515951,774925,25.92570563,north_america,3.3422589282833823
boston_19,3.83,7.8,201.01,235.96,82.79,0,1.72,-0.14,8971,31111,boston,0.116053608,-0.174060947,0.411158717,2556926,28.52269923,north_america,3.5085098278166833
boston_20,3.83,7.77,115.98,199.76,64.73,0,1.45,-0.19,6961,27348,boston,0.114889605,-0.146400672,0.387216654,2148159,24.7232512,north_america,3.2404491473862036
boston_21,3.83,7.74,312.92,432.17,54.15,0,1.79,-0.11,2397,39778,boston,0.118137853,-0.117240989,0.364184122,1912963,20.56650477,north_america,1.253029985420523
boston_22,3.83,7.64,254.78,342.98,100,0,1.6,-0.15,6282,31215,boston,0.114785362,-0.203636651,0.489711177,2103171,36.78518654,north_america,2.9869183247581863
boston_23,3.83,7.76,126.41,410.63,71.05,0,1.42,-0.15,5041,36062,boston,0.118893886,-0.150301956,0.426447867,2913539,29.92891324,north_america,1.7301982228485702
boston_24,3.98,8.34,158.2,297.14,79.56,0,1.51,-0.32,6409,42304,boston,0.108816617,-0.169417476,0.458547274,2393637,17.65817498,north_america,2.6775154294489933
boston_25,3.98,8.38,143.99,68.79,51.77,0,1.11,-0.54,5626,33872,boston,0.101220802,-0.175924644,0.386272014,747486,23.3203517,north_america,7.526562370398911
boston_26,3.98,8.1,99.26,111.8,70.72,0,1.95,-0.42,7350,24016,boston,0.106989327,-0.179912202,0.42623674,1161831,27.54279732,north_america,6.326221283474102
boston_27,3.98,8.1,119.46,99.71,65.89,0,1.87,-0.31,5596,26051,boston,0.109907087,-0.182184433,0.414555982,846907,33.99833319,north_america,6.607573204613966
boston_28,3.98,8.05,137.15,126.88,71.16,0,1.99,-0.32,3731,26128,boston,0.109161126,-0.183757589,0.423438449,665283,32.76162704,north_america,5.608139693934762
boston_29,3.83,7.77,186.21,398.14,65.3,0,0.95,-0.21,5041,41046,boston,0.119682999,-0.163284382,0.401400965,3073670,38.37067573,north_america,1.6400589523273483
boston_30,3.83,7.24,166.35,429.8,100,0,1.63,-0.23,4590,51e3,boston,0.115329272,-0.208209265,0.486124092,1950481,60.20137776,north_america,2.3532656816446815
boston_31,3.83,7.36,104.71,323.15,88.59,0,1.18,-0.24,5016,46693,boston,0.115383503,-0.188751576,0.435884774,1829641,56.71789702,north_america,2.7415214241482344
boston_32,3.84,7.54,217.15,812.21,89.6,0,0.42,-0.22,6551,49424,boston,0.120872976,-0.195160834,0.521205982,5938502,44.26319133,north_america,1.1031401521797921
boston_33,3.98,7.9,113.28,75.1,41.13,0,NA,NA,2205,45720,boston,0.105303592,-0.153965295,0.349246326,402620,28.19557157,north_america,5.476628086036461
boston_34,3.98,7.9,193.28,127.13,87.57,0,NA,NA,2407,55104,boston,0.106247387,-0.21285273,0.459349723,349439,38.25584014,north_america,6.888183631477883
boston_35,3.98,7.9,103.16,58.42,53.84,0,NA,NA,2665,30697,boston,0.107296919,-0.177713533,0.380671739,289217,23.15700686,north_america,9.214534415335198
boston_36,3.98,8.03,176.48,178.88,89.42,0,1.33,-0.28,6757,45774,boston,0.107171906,-0.215593308,0.490165887,1351744,28.62100819,north_america,4.998727569717342
boston_37,3.83,7.04,224.74,707.55,100,0,1.01,-0.32,2834,43962,boston,0.116609222,-0.246827087,0.549555853,1914048,60.82931183,north_america,1.4806316247032467
boston_38,3.83,7.54,114.47,123.73,62.43,0,1.75,-0.21,4670,38171,boston,0.113851589,-0.180418866,0.414594146,925539,33.71355271,north_america,5.045708500668259
boston_39,3.83,7.1,243.71,196.8,80.63,0,1.59,-0.23,3590,40569,boston,0.112811723,-0.190585682,0.442638273,876226,47.31004147,north_america,4.09711649734201
boston_40,3.83,7.7,141.69,147.79,81,0,1.65,-0.25,3873,30888,boston,0.115553339,-0.178005507,0.450723477,706671,18.70622822,north_america,5.480626769741506
boston_41,3.98,7.9,115.16,91.43,61.42,0,1.85,-0.22,5099,20229,boston,0.11461817,-0.155186236,0.391256354,759049,31.59156015,north_america,6.717616385766927
boston_42,3.98,7.9,186.76,83.2,60.27,0,NA,NA,3721,22908,boston,0.117835583,-0.157280622,0.384877256,513648,32.80205898,north_america,7.244260660997415
boston_43,3.98,8.11,85.12,224.19,75.22,0,1.94,-0.24,5307,21651,boston,0.112078531,-0.169810403,0.458500664,1581680,30.29445325,north_america,3.355293106064438
boston_44,3.9,7.85,176.7,223.29,86.94,0,1.85,-0.15,6856,20947,boston,0.116068427,-0.193862384,0.483347974,1760882,24.98476408,north_america,3.893503369334231
boston_45,3.98,8.31,81.63,246.03,77.37,0,1.8,-0.24,4258,36849,boston,0.111451211,-0.175249753,0.449652498,1353979,26.6434671,north_america,3.1448050523678726
boston_46,3.64,9.23,396.33,NA,41.17,NA,-1.94,-0.52,0,0,boston,0.104842057,-0.096637797,0.357989045,819699,6.708863101,north_america,0
boston_47,3.8,9.4,125.37,59.28,26.87,0,-1.01,-0.4,7121,28739,boston,0.102753855,-0.122267912,0.328898987,1571078,16.0400607,north_america,4.532556626723816
boston_48,3.83,9.28,154.77,98.48,31.04,0,-0.62,-0.29,4460,26141,boston,0.093817212,-0.098320117,0.290348669,1414879,8.012366816,north_america,3.152213016095369
boston_49,NA,NA,220.82,1.26,2.45,13.74,NA,NA,2846,55482,boston,0.072229167,-0.050619572,0.170743706,147116,18.14302864,north_america,19.345278555697547
boston_50,3.83,8.32,131.23,7.93,4.71,7.07,0.06,0.66,5562,51879,boston,0.077113835,-0.051783943,0.145007465,936245,16.45234807,north_america,5.940752687597798
boston_51,3.81,8.57,191.58,161.92,0.71,0,-0.72,0.04,428,73472,boston,0.099800035,-0.00441854,0.204492662,9726585,9.221392096,north_america,0.04400311106107642
boston_52,3.83,8.03,116.35,130.46,67.52,0,1.28,-0.36,6547,36308,boston,0.117309034,-0.171502786,0.400006479,1265001,19.62809986,north_america,5.175489979849818
boston_53,3.83,7.82,144.7,309.62,75.9,0,1.6,-0.22,2712,38304,boston,0.116923878,-0.162733731,0.420378697,1106348,20.54792182,north_america,2.451308268284482
boston_54,3.83,7.6,207.3,175.1,87.49,0,NA,NA,1912,24700,boston,0.116886048,-0.185850004,0.454158736,382677,63.92496911,north_america,4.996380759753003
boston_55,3.83,8.8,61.33,30.93,31.54,0,NA,NA,2793,54083,boston,0.062116319,-0.107371847,0.239070925,273925,16.64371768,north_america,10.196221593501873
boston_56,3.83,8.2,113.27,16.6,39.84,0,NA,NA,1410,46266,boston,0.095473684,-0.120585665,0.315607964,58729,14.65793095,north_america,24.008581790938035
boston_57,3.98,7.4,104.96,38.58,42.52,0,NA,NA,2076,38922,boston,0.103153846,-0.15067567,0.343250777,188379,57.3117782,north_america,11.02033666172981
boston_58,NA,NA,130.11,0.53,1,14.47,NA,NA,1686,56023,boston,0.087437556,-0.022394217,0.115991542,90346,19.75316875,north_america,18.661589887764816
boston_59,3.83,8,135.4,11.53,24.37,3.47,NA,NA,2186,61131,boston,0.084640927,-0.076523072,0.202663985,103396,20.89478715,north_america,21.142017099307516
boston_60,NA,NA,179.38,17.61,42.07,0,0.46,0.95,3782,58495,boston,0.07865625,-0.094111128,0.276449777,158291,27.84694669,north_america,23.892703944001873
boston_61,3.83,8.8,89.95,10.3,7.05,4.7,NA,NA,3146,67300,boston,0.064935221,-0.057294321,0.144081056,459659,26.77697164,north_america,6.844204073019347
boston_62,3.83,8.8,62,8.15,10.04,6.85,NA,NA,3311,28750,boston,0.085113095,-0.085598007,0.218017349,268886,17.86193814,north_america,12.313768660324449
boston_63,3.93,8.03,109.75,25.52,19.85,0,1.75,-0.18,5360,3761,boston,0.096143273,-0.101548223,0.257238295,689332,10.73830695,north_america,7.77564366662218
boston_64,3.98,8.02,124.01,45.07,22.37,0,2.37,-0.28,6570,23976,boston,0.105187345,-0.10772388,0.248219453,1323602,9.461753624,north_america,4.96372776710824
boston_65,3.98,8,168.88,22.94,28.85,0,NA,NA,3923,32458,boston,0.100919669,-0.140466626,0.307040666,311983,30.48388412,north_america,12.574403092476192
boston_66,3.83,8.23,873.76,NA,11.33,NA,-0.56,-0.77,0,0,boston,0.053002645,-0.099558195,0.341984378,1064757,9.965401152,north_america,0
boston_67,3.88,8.5,251.37,NA,74.4,NA,NA,NA,0,0,boston,0.094059361,-0.168555767,0.431893932,1239963,4.732050964,north_america,0
boston_68,3.83,8.8,76.38,NA,79.62,NA,NA,NA,0,0,boston,0.078933149,-0.212325356,0.499717571,446501,22.5803455,north_america,0
boston_69,3.95,8,238.69,22381.13,79.9,0,1.16,-0.24,53,0,boston,0.102270796,-0.29190848,0.468190425,1484683,18.38173273,north_america,0.035697856040649754
boston_70,3.98,8,152.42,117.47,72.31,0,NA,NA,2919,18239,boston,0.111315137,-0.176187173,0.413951285,474203,21.10909484,north_america,6.155591592630161
boston_71,3.98,7.9,102.13,24.5,21.9,0,2.19,0.02,3416,17297,boston,0.107215442,-0.109588241,0.311295984,382171,29.68647484,north_america,8.938407152819027
boston_72,3.98,8,101.66,94.63,58.6,0,NA,NA,4156,20982,boston,0.106297476,-0.168424218,0.413077977,671168,36.87578127,north_america,6.192190330885858
boston_73,3.98,8,110.87,32.12,34.45,0,NA,NA,3727,21755,boston,0.106012121,-0.147943056,0.340845602,347421,26.72423741,north_america,10.727618652873604
boston_74,3.83,8.1,138.43,8.17,7.11,6.83,2.54,0.01,4298,6974,boston,0.105024196,-0.092499171,0.267986885,493672,12.4564318,north_america,8.70618548347891
boston_75,3.83,8.4,74.27,35.41,21.13,0,2.47,-0.05,4524,5717,boston,0.10274846,-0.085513757,0.280097379,758235,10.8267051,north_america,5.966487962175315
boston_76,3.83,8.4,89.05,23.94,23.01,0,NA,NA,3195,14e3,boston,0.103934171,-0.134015805,0.359202956,332414,8.296935354,north_america,9.61150854055485
boston_77,3.83,8.53,82.1,41.13,21.59,0,2.84,-0.11,3129,23563,boston,0.106132225,-0.105992707,0.2926483,596202,8.235304923,north_america,5.248221240452062
boston_78,3.83,8.55,119.48,85.88,48.98,0,NA,NA,2075,21237,boston,0.104053421,-0.140726141,0.3666036,363857,11.00397769,north_america,5.702789832269271
boston_79,3.83,8.8,66.51,22.77,19.24,0,NA,NA,4150,41875,boston,0.102873139,-0.080143967,0.234198256,491067,11.39944192,north_america,8.450985303431102
boston_80,3.83,8.8,82.33,30.82,42.88,0,NA,NA,3154,31826,boston,0.087669012,-0.105241947,0.295853394,226704,9.441869165,north_america,13.91241442585927
boston_81,3.98,7.97,128.38,87.6,37.89,0,1.73,-0.31,6072,16313,boston,0.112994203,-0.152233325,0.41723331,1403936,25.51770486,north_america,4.3249834750302005
boston_82,3.98,7.9,125.87,80.76,58.46,0,1.59,-0.42,5817,16406,boston,0.111309877,-0.16824478,0.385742327,803586,39.16946136,north_america,7.238802069722469
boston_83,3.98,7.9,116.55,104.55,76.23,0,NA,NA,3383,23482,boston,0.104344007,-0.181133965,0.414430103,463968,36.38202427,north_america,7.2914511345610045
boston_84,3.98,8.1,131.45,181.9,74.39,0,1.63,-0.62,3216,31964,boston,0.102609307,-0.18092129,0.418912599,786383,21.59473559,north_america,4.089610278960761
boston_85,3.9,8.3,145.33,65.11,52.03,0,1.58,-0.64,5294,23260,boston,0.102118351,-0.154732981,0.364305863,662562,24.15359378,north_america,7.99019563452175
boston_86,3.9,8.05,130.13,119.84,73.84,0,NA,NA,4018,24033,boston,0.105086684,-0.174908581,0.42357372,652080,38.17553912,north_america,6.161820635504846
boston_87,3.83,8.35,139.13,89.65,58.66,0,1.54,-0.66,3825,21392,boston,0.103224652,-0.152341003,0.369853143,584602,27.42364692,north_america,6.54291295616505
boston_88,3.83,8.5,149.27,62.99,53.34,0,NA,NA,3315,21869,boston,0.10073902,-0.146842901,0.383083849,391450,30.85697272,north_america,8.46851449738153
boston_89,3.83,8.5,131.85,76.74,61.69,0,0.99,-0.86,3401,15809,boston,0.096309524,-0.120180982,0.328272922,423084,18.3569173,north_america,8.038592808993013
boston_90,3.83,8.67,140.88,13.54,18.17,1.46,NA,NA,5450,23930,boston,0.080461931,-0.108097012,0.220498222,406075,8.567473538,north_america,13.421166040756018
boston_91,3.83,9.07,147.05,17.62,9.94,0,NA,NA,4698,24769,boston,0.091705708,-0.073929214,0.194058614,833009,6.137079879,north_america,5.639795008217199
boston_92,NA,NA,96.18,25.89,19.22,0,NA,NA,4136,62100,boston,0.080475964,-0.102335401,0.270620815,557368,8.928352228,north_america,7.420591063713741
boston_93,3.83,7.95,106.66,303.91,90.72,0,1.25,-0.21,2532,33491,boston,0.11953446400000001,-0.171398283,0.46240128,848192,24.19064159,north_america,2.985173168339244
boston_94,3.83,7.68,191.87,578.03,83.75,0,1.34,-0.23,3209,34500,boston,0.122612661,-0.185666603,0.49566631,2214795,56.47273518,north_america,1.4488925611625456
boston_95,3.83,7.17,141.87,101.54,0.92,0,-0.64,-0.43,195,19816,boston,0.078967488,-0.005094991,0.112383492,2159120,6.386706939,north_america,0.09031457260365333
boston_96,3.83,8.03,143.68,39.57,28.18,0,NA,NA,2502,77928,boston,0.095183314,-0.08698716,0.252206048,351263,18.25964941,north_america,7.122868050435144
boston_97,3.83,8.26,92.42,70.23,10.75,0,2.13,-0.59,2973,66577,boston,0.091447834,-0.051902684,0.199780879,1941841,9.615605061,north_america,1.531021334908471
boston_98,3.98,7.83,115.38,113.03,49.76,0,2.64,-0.12,3575,20012,boston,0.102084402,-0.150358621,0.372607151,812061,27.23414706,north_america,4.4023786390431265
boston_99,3.98,7.87,96.02,77.94,40.95,0,2.53,-0.09,3522,35905,boston,0.102955214,-0.144910869,0.332460819,670286,18.28804494,north_america,5.254473463566298
boston_100,3.98,7.3,358.7,125.76,45.77,0,NA,NA,5904,7750,boston,0.106696387,-0.22783196,0.366016697,1622266,48.16708517,north_america,3.639353842094946
boston_101,3.98,7.77,248.49,248.28,74.49,0,1.65,-0.11,3277,30533,boston,0.106837248,-0.185105696,0.444407561,1092224,30.2123116,north_america,3.0003003046994023
boston_102,3.83,7.73,160.8,227.79,90.26,0,1.24,-0.25,5650,31239,boston,0.123605227,-0.182164548,0.484766751,1425954,50.06155156,north_america,3.9622596521346414
boston_103,3.98,7.95,212.13,285.01,99.04,0,NA,NA,1661,68651,boston,0.107353852,-0.211686761,0.484557488,477994,26.9879132,north_america,3.474939015970912
boston_104,3.98,8.69,450.22,136.82,37.3,0,0.84,-0.39,4473,41193,boston,0.104914159,-0.133822859,0.395465071,1640969,12.49810786,north_america,2.725828458672894
boston_105,3.98,8.75,291.71,213.91,36.93,0,0.2,-0.64,2070,43710,boston,0.09181534,-0.118501351,0.336680429,1199123,8.10665396,north_america,1.7262616095262955
boston_106,3.94,8.56,151.3,112.8,43.56,0,0.61,-0.82,6750,20635,boston,0.090188928,-0.117932038,0.324235779,1747854,9.368589595,north_america,3.861878623729442
boston_107,3.83,8.6,109.31,72.05,71.21,0,NA,NA,2211,11875,boston,0.073402524,-0.135739365,0.383595959,223698,10.44201196,north_america,9.883861277257731
boston_108,3.83,8.4,99.81,42.35,57.46,0,1.26,0.05,3570,49281,boston,0.086228571,-0.121985885,0.321672364,263160,12.26282086,north_america,13.565891472868216
boston_109,3.83,8.8,96.78,36.84,45.36,0,NA,NA,2736,55521,boston,0.076251466,-0.122860981,0.269328343,222211,44.47500916,north_america,12.312621787400266
boston_110,3.83,8.8,100.12,60.12,83.27,0,NA,NA,2485,87393,boston,0.086794615,-0.144154371,0.351006714,179426,14.81887044,north_america,13.849720776253163
boston_111,3.83,8.7,85.97,30.42,44.5,0,1.08,0.1,5887,62708,boston,0.08752919,-0.133384175,0.331482078,402451,11.70887757,north_america,14.627867740420571
boston_112,3.83,8.7,87.22,25.33,25.32,0,0.44,0.82,4548,60977,boston,0.080652264,-0.088167807,0.225699241,455003,22.19175215,north_america,9.995538490955004
boston_113,3.98,7.8,124.27,63.55,55.83,0,2.17,-0.04,5127,31126,boston,0.103098907,-0.174484613,0.381534927,583556,48.89659243,north_america,8.785789195895509
boston_114,3.98,7.9,136.37,122.21,55.46,0,2.33,-0.08,3697,38063,boston,0.10428088,-0.173027445,0.380392162,814623,13.02681999,north_america,4.538295628775519
boston_115,3.98,7.9,108.39,131.21,57.44,0,NA,NA,3553,40329,boston,0.106566523,-0.166355469,0.361958862,811581,18.40242944,north_america,4.377874790070246
boston_116,3.85,7.95,506.16,6123.59,91.28,0,1.49,-0.26,551,22054,boston,0.120448609,-0.195584438,0.541183457,3696361,29.49078842,north_america,0.14906552687900343
boston_117,3.83,7.72,125.01,315.5,90.66,0,1.56,-0.18,3928,35213,boston,0.120639091,-0.194288968,0.484826836,1366970,35.68326811,north_america,2.873508562733637
boston_118,3.83,7.67,163.17,364254.55,100,0,1.32,-0.22,11,35938,boston,0.123257844,-0.241761711,0.62826562,3976617,52.76362282,north_america,0.002766170340266613
boston_119,3.98,7.53,527.99,943.03,100,0,0.49,-0.45,2719,52045,boston,0.114891129,-0.258889383,0.582664574,2490319,60.83681521,north_america,1.09182799472678
boston_120,3.83,8.7,72.26,0.16,0.25,14.84,0.21,0.91,5630,8819,boston,0.079561323,-0.045469646,0.122078868,363917,31.83268275,north_america,15.470560594860917
boston_121,3.83,8.82,74.47,4.49,2.02,10.51,NA,NA,6212,40693,boston,0.079628156,-0.038886886,0.114181404,1379923,26.37780743,north_america,4.501700457199423
boston_122,3.83,8.78,192.33,17.07,2.67,0,1.07,0.02,3901,61892,boston,0.094415484,-0.015148156,0.112327211,2492876,8.129515982,north_america,1.5648592228414089
boston_123,NA,NA,122.5,14.91,19.98,0.09,NA,NA,3138,15607,boston,0.063769231,-0.092735504,0.283335223,234218,13.81720236,north_america,13.39777472269424
boston_124,3.83,8.55,73.91,10.69,10.33,4.31,NA,NA,4461,60049,boston,0.067739556,-0.079188726,0.206488145,461902,9.371987711,north_america,9.657892799771382
boston_125,3.83,8.8,72.52,1.05,1.56,13.95,NA,NA,2563,11910,boston,0.096750549,-0.083121697,0.270033687,173581,10.20722314,north_america,14.76544091807283
boston_126,3.83,8.3,184.87,21.38,9.53,0,1.58,-0.39,2610,42384,boston,0.099777515,-0.061144334,0.219134395,585431,14.24599414,north_america,4.4582538335004465
boston_127,3.83,8.6,82.82,3.65,2.22,11.35,NA,NA,3702,59352,boston,0.093948437,-0.048161027,0.143198207,607851,13.95472725,north_america,6.090308315689207
boston_128,3.83,8.7,119.92,21.35,11.18,0,NA,NA,1897,13399,boston,0.090426996,-0.070581065,0.176923488,362379,20.66985398,north_america,5.234850805372276
boston_129,NA,NA,145.65,14.24,13.85,0.76,NA,NA,1011,64659,boston,0.07865625,-0.085536246,0.2434591,103972,26.20294288,north_america,9.723771784711268
boston_130,3.83,8.6,142.39,22.5,15.28,0,NA,NA,2360,58414,boston,0.091313671,-0.094136537,0.189583913,347483,28.52194176,north_america,6.7916991622611755
boston_131,3.83,8.8,174.72,37.69,55.1,0,NA,NA,4418,73211,boston,0.07865625,-0.115660854,0.310531665,302158,17.72242072,north_america,14.62148941944281
boston_132,3.98,8,118.57,36.81,23.33,0,1.98,-0.01,4792,14671,boston,0.104090694,-0.118537529,0.254417513,755984,21.88315724,north_america,6.338758492243222
boston_133,NA,NA,113.11,1.86,4.5,13.14,NA,NA,2907,28085,boston,0.088285714,-0.065536305,0.177862887,119892,13.82880965,north_america,24.246822139925936
boston_134,3.98,8.06,144.19,137.85,23.73,0,2.07,-0.17,4185,34541,boston,0.107909241,-0.102408958,0.277281959,2430708,7.045788815,north_america,1.721720585113473
boston_135,3.98,7.95,138.02,127.34,68.32,0,NA,NA,4813,30919,boston,0.109427226,-0.180542739,0.414809906,897048,23.09511433,north_america,5.365376211752325
boston_136,3.83,8.77,90,3.09,1.98,11.91,NA,NA,3493,21260,boston,0.093842227,-0.040214574,0.150541144,544514,11.8947266,north_america,6.414894750180895
boston_137,3.83,8.14,438.91,200.22,40.3,0,NA,NA,3232,41490,boston,0.076038446,-0.110229723,0.323383205,1605633,10.41016847,north_america,2.012913287158398
boston_138,3.83,8.7,100.38,76.09,67.8,0,NA,NA,4873,23071,boston,0.098000722,-0.15723641,0.38750901,546893,22.53958054,north_america,8.910335294106892
boston_139,3.83,8.7,173.01,94.82,63.64,0,1.68,-0.66,2952,20447,boston,0.100571429,-0.167564109,0.39912141,439829,24.24168714,north_america,6.711699319508263
boston_140,3.83,8.9,92.87,29.38,22.29,0,NA,NA,2696,18813,boston,0.09951678,-0.109951796,0.281378441,355328,9.099690513,north_america,7.587355907780981
boston_141,3.83,8.7,182.22,80.65,57.96,0,1.09,-0.82,3147,30190,boston,0.096632714,-0.171311369,0.390637729,437925,15.04739589,north_america,7.1861620140435
boston_142,3.83,8.6,134.34,45.19,41.89,0,0.18,-0.92,5318,35948,boston,0.087607137,-0.131211853,0.311298616,573630,12.99217544,north_america,9.270784303470878
boston_143,3.83,8.76,98.99,59.95,18.79,0,1.16,-0.63,4549,32160,boston,0.093530509,-0.072696745,0.215258749,1451611,8.730547253,north_america,3.133759664262671
boston_144,3.83,8.8,140.18,54.05,34.17,0,2.35,-0.4,2581,19306,boston,0.101242568,-0.11846152,0.332398092,408268,12.15347709,north_america,6.321827818981649
boston_145,3.83,8.6,198.46,81.25,59.29,0,NA,NA,4198,17576,boston,0.101827372,-0.15857689,0.399856571,575318,22.41014433,north_america,7.2968340987071505
boston_146,3.83,8.5,145.25,55.63,38.47,0,NA,NA,3559,21543,boston,0.103997,-0.123078437,0.343859179,514721,27.03355723,north_america,6.9144254848743305
boston_147,3.83,8.05,66.44,43.53,29.17,0,1.75,-0.46,2481,18076,boston,0.108880952,-0.109089903,0.284068666,370292,31.30316703,north_america,6.700117744914824
boston_148,3.83,8.81,140.03,40.6,8.1,0,2.53,-0.27,2771,16538,boston,0.105672091,-0.040879282,0.178278651,1389234,11.52749403,north_america,1.9946243757351172
